Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends
2014,9,2,9,24.4,20.6,79,14,7716,1058,59,-122,0
2014,9,2,10,24.4,20,76,14,7819,1090,59,-98,0
2014,9,2,11,24.4,19.6,74,18,7776,1126,64,73,0
2014,9,2,12,23.8,20.6,82,11,7725,1124,64,12,0
2014,9,2,13,23.6,21.2,86,10,7559,1143,60,-112,0
2014,9,2,14,18,16.9,93,11,7304,1135,62,32,0
2014,9,2,15,19.2,17.9,92,4,7272,1123,61,98,0
2014,9,2,16,20,18.3,90,14,7275,1147,62,219,0
2014,9,2,17,20.5,18.8,90,8,7151,1038,61,20,0
2014,9,2,18,21.6,19,85,14,7076,1080,60,-70,0
2014,9,2,19,20.9,17.2,79,19,7169,1054,55,-109,0
2014,9,2,20,18.4,16.6,89,10,6889,973,55,-131,0
2014,9,2,21,17.9,15.9,88,12,6309,836,51,-122,0
2014,9,2,22,17.7,15.5,87,13,5704,798,47,24,0
2014,9,2,23,16.6,15.1,91,10,5210,724,44,93,0
2014,9,3,0,17,15,88,17,4890,648,38,60,0
2014,9,3,1,15.8,14.4,91,13,4691,594,42,27,0
2014,9,3,2,15.7,14.4,92,12,4585,600,42,33,0
2014,9,3,3,16,14.2,89,15,4572,605,43,32,0
2014,9,3,4,15.7,13.9,89,10,4771,646,44,7,0
2014,9,3,5,14.8,13.2,90,14,5270,752,48,22,0
2014,9,3,6,15.3,13.4,88,8,5868,826,52,-45,0
2014,9,3,7,17.1,14.4,84,9,6266,957,53,-73,0
2014,9,3,8,19.8,14.5,71,7,6641,1093,55,48,0
2014,9,3,9,22,15,64,9,6997,1128,56,96,0
2014,9,3,10,23.6,14.7,57,8,7252,1162,55,-68,0
2014,9,3,11,24.8,14.2,51,11,7401,1182,56,-52,0
2014,9,3,12,24.6,14.6,53,10,7536,1199,56,36,0
2014,9,3,13,26,14.7,49,11,7578,1206,57,-32,0
2014,9,3,14,27.1,13.7,43,23,7634,1235,56,-27,0
2014,9,3,15,27.2,14.5,45,15,7764,1269,57,79,0
2014,9,3,16,27.4,12.8,40,20,7816,1243,58,-40,0
2014,9,3,17,26.8,13.7,44,17,7651,1089,58,62,0
2014,9,3,18,25.4,15.6,54,13,7465,1113,58,-59,0
2014,9,3,19,24.4,17,63,15,7564,1095,57,-9,0
2014,9,3,20,22.6,17,70,9,7275,1007,53,36,0
2014,9,3,21,21,16.9,77,11,6697,862,48,-75,0
2014,9,3,22,20.6,16.3,76,11,6005,803,45,-11,0
2014,9,3,23,20,15.3,74,6,5462,748,42,51,0
2014,9,4,0,20,16.3,79,7,5112,681,42,52,0
2014,9,4,1,18.9,15.8,82,3,4885,639,42,108,0
2014,9,4,2,18.1,15.6,85,8,4776,618,43,81,0
2014,9,4,3,17.5,15.5,88,7,4738,610,44,75,0
2014,9,4,4,17.7,15.4,86,3,4942,657,46,115,0
2014,9,4,5,17.8,15.6,87,3,5477,780,49,-31,0
2014,9,4,6,17.3,15.5,89,2,6065,819,50,-5,0
2014,9,4,7,18.8,16.4,86,1,6507,837,52,32,0
2014,9,4,8,20.9,16.8,77,8,6994,925,52,130,0
2014,9,4,9,22.9,18.1,74,10,7375,947,53,53,0
2014,9,4,10,24.7,19.4,72,10,7696,1007,53,53,0
2014,9,4,11,26.4,20.1,68,15,7920,1025,54,80,0
2014,9,4,12,27,18.7,60,14,8059,1055,53,94,0
2014,9,4,13,28.4,15.9,46,29,8146,1093,55,65,0
2014,9,4,14,28.8,15.6,44,21,8213,1122,53,174,0
2014,9,4,15,29.5,16.2,44,20,8338,1130,55,194,0
2014,9,4,16,28.2,15.7,46,26,8322,1214,56,101,0
2014,9,4,17,28.3,16.1,47,18,8172,1192,56,94,0
2014,9,4,18,27.1,15.7,49,26,7931,1170,54,60,0
2014,9,4,19,26.1,15.7,52,20,7963,1185,57,135,0
2014,9,4,20,25.7,16.2,55,23,7634,1057,55,99,0
2014,9,4,21,24.3,16.7,62,22,7038,961,51,-122,0
2014,9,4,22,23.2,17.1,68,8,6419,900,50,-140,0
2014,9,4,23,23.6,17,66,4,5872,753,47,33,0
2014,9,5,0,24,16.7,63,10,5490,705,45,-3,0
2014,9,5,1,23.8,17.2,66,9,5277,679,44,-6,0
2014,9,5,2,21.9,18,78,13,5146,664,45,-26,0
2014,9,5,3,21.5,18.4,82,13,5150,673,47,77,0
2014,9,5,4,21.5,18.2,81,9,5371,716,49,72,0
2014,9,5,5,22.4,18.8,80,4,5969,866,50,-50,0
2014,9,5,6,23,19.6,81,7,6663,895,52,104,0
2014,9,5,7,23.4,19.8,80,11,7084,951,55,-30,0
2014,9,5,8,23.1,19.9,82,11,7433,1057,56,25,0
2014,9,5,9,24.4,20.6,79,16,7756,1070,58,96,0
2014,9,5,10,25.3,21.3,78,26,7949,1126,42,168,0
2014,9,5,11,26.6,21.7,74,19,8120,1201,44,234,0
2014,9,5,12,28.3,22.4,70,30,8444,1214,56,225,0
2014,9,5,13,29.6,23.9,71,24,8622,1220,56,210,0
2014,9,5,14,30.6,22.9,63,36,8791,1158,56,327,0
2014,9,5,15,31.4,23.2,61,25,8915,1057,58,203,0
2014,9,5,16,31,22.8,61,26,8885,1108,61,217,0
2014,9,5,17,30.2,22.3,62,27,8682,1119,61,11,0
2014,9,5,18,29.4,22.3,65,19,8479,1158,59,103,0
2014,9,5,19,23.8,17.7,68,50,8011,1151,56,171,0
2014,9,5,20,20.5,18.5,88,9,7494,1028,54,155,0
2014,9,5,21,20,18.7,92,7,6930,923,50,-98,0
2014,9,5,22,19.7,18.7,94,6,6281,865,49,-119,0
2014,9,5,23,19.7,18.7,94,13,5726,799,47,23,0
2014,9,6,0,20.1,19.1,94,14,5341,739,45,-94,0
2014,9,6,1,20.1,19.3,95,7,5081,705,43,63,0
2014,9,6,2,20.3,19.2,93,18,4916,691,42,135,0
2014,9,6,3,20.3,19.3,94,12,4825,690,40,-47,0
2014,9,6,4,17.7,15.9,89,37,4774,688,44,18,0
2014,9,6,5,16,14.6,91,26,4824,719,46,-93,0
2014,9,6,6,16.1,14.7,91,18,4977,768,47,-88,0
2014,9,6,7,16.5,14.5,88,15,5308,866,51,66,0
2014,9,6,8,16.6,14.8,89,16,5635,921,53,17,0
2014,9,6,9,17.5,14.6,83,19,5867,954,54,4,0
2014,9,6,10,18.6,14.7,78,17,6082,979,53,-14,0
2014,9,6,11,21.2,14,63,21,6185,996,54,-18,0
2014,9,6,12,22.3,14.5,61,18,6172,1009,51,-85,0
2014,9,6,13,20.2,14,67,24,6070,1002,50,0,0
2014,9,6,14,20.5,12.6,60,27,6013,988,47,49,0
2014,9,6,15,20.9,12.7,59,16,5967,970,50,87,0
2014,9,6,16,20.4,10.1,51,27,5889,969,54,55,0
2014,9,6,17,19.9,7.4,44,20,5720,937,54,-72,0
2014,9,6,18,19.2,7.7,47,19,5601,935,53,-108,0
2014,9,6,19,17.8,7.4,50,17,5703,925,53,-45,0
2014,9,6,20,17,8.3,56,18,5508,879,50,73,0
2014,9,6,21,15.2,8.5,64,14,5238,791,50,262,0
2014,9,6,22,14,8.7,70,12,4865,681,51,158,0
2014,9,6,23,14,9.1,72,7,4523,622,53,-50,0
2014,9,7,0,14,9.1,72,8,4268,561,48,131,0
2014,9,7,1,13.2,9.3,77,8,4087,528,45,55,0
2014,9,7,2,13.8,9.5,75,13,3970,517,44,48,0
2014,9,7,3,14.1,10.2,77,17,3937,526,41,-18,0
2014,9,7,4,12.8,9.8,82,11,3955,534,40,27,0
2014,9,7,5,12.5,9.5,82,13,3985,532,41,-61,0
2014,9,7,6,12.1,9.2,82,12,4088,566,43,10,0
2014,9,7,7,13.2,9.5,78,11,4439,620,45,36,0
2014,9,7,8,15.4,9.2,66,17,4823,672,50,10,0
2014,9,7,9,16.6,10.5,67,12,5129,718,55,-79,0
2014,9,7,10,17.6,10.1,61,14,5363,764,54,4,0
2014,9,7,11,19.2,10.6,57,5,5517,804,53,-73,0
2014,9,7,12,19.6,9,50,6,5547,793,52,77,0
2014,9,7,13,20.7,9.7,49,5,5581,804,52,-107,0
2014,9,7,14,21.9,9.9,46,7,5642,818,50,-7,0
2014,9,7,15,21.9,8.6,42,3,5748,848,50,19,0
2014,9,7,16,21.4,11.6,53,16,5868,912,53,8,0
2014,9,7,17,21,10,49,16,5850,912,54,-16,0
2014,9,7,18,20,9.1,49,12,5786,925,54,-1,0
2014,9,7,19,18.5,9.7,56,10,5941,931,54,-21,0
2014,9,7,20,17.9,10.4,61,9,5760,864,52,76,0
2014,9,7,21,17.5,10,61,7,5354,753,50,43,0
2014,9,7,22,17.6,9.6,59,4,4932,664,46,35,0
2014,9,7,23,16.7,10.4,66,5,4569,610,46,-28,0
2014,9,8,0,16.3,10.5,68,3,4343,560,47,15,0
2014,9,8,1,15.7,10.5,71,1,4225,547,50,104,0
2014,9,8,2,15.1,10.8,75,5,4189,540,50,66,0
2014,9,8,3,13.9,10.5,80,8,4224,542,50,122,0
2014,9,8,4,13.2,10.2,82,2,4438,592,49,36,0
2014,9,8,5,12.6,10,84,4,4938,687,51,32,0
2014,9,8,6,12.8,10.2,84,10,5519,784,52,-62,0
2014,9,8,7,15,12.2,83,8,5887,853,52,-51,0
2014,9,8,8,17.8,13,73,10,6212,885,50,-9,0
2014,9,8,9,19.6,11.7,60,17,6531,828,51,-79,0
2014,9,8,10,20.5,9.9,50,19,6684,846,51,-37,0
2014,9,8,11,20.9,10.2,50,16,6741,856,53,-15,0
2014,9,8,12,21.9,10.2,47,12,6816,883,53,-43,0
2014,9,8,13,22.4,9,42,13,6858,903,42,3,0
2014,9,8,14,22.9,10.8,46,13,6918,918,52,29,0
2014,9,8,15,23,8.9,40,12,7004,953,54,0,0
2014,9,8,16,22.6,11.5,49,18,7020,984,56,-16,0
2014,9,8,17,21.3,13.6,61,16,6854,973,57,33,0
2014,9,8,18,20.5,13.3,63,16,6708,975,55,96,0
2014,9,8,19,19.2,14.3,73,14,6791,990,56,-18,0
2014,9,8,20,18.8,15.3,80,14,6504,922,51,35,0
2014,9,8,21,18.8,15.9,83,10,6010,853,45,91,0
2014,9,8,22,18.7,16.2,85,10,5446,718,43,273,0
2014,9,8,23,18.8,15.5,81,10,4952,661,43,166,0
2014,9,9,0,18.5,15.2,81,10,4702,607,40,246,0
2014,9,9,1,18.2,15.7,85,10,4550,586,39,205,0
2014,9,9,2,18.2,14.6,79,13,4484,570,40,164,0
2014,9,9,3,18.3,15.2,82,14,4514,587,41,-26,0
2014,9,9,4,18.2,14.4,78,13,4722,622,48,-50,0
2014,9,9,5,18.4,14.4,77,9,5267,761,50,-125,0
2014,9,9,6,18,14.2,78,10,5848,838,50,-135,0
2014,9,9,7,18.5,14.5,77,11,6175,814,50,-167,0
2014,9,9,8,19.6,14.5,72,16,6468,854,52,-44,0
2014,9,9,9,20,14.4,70,16,6723,850,51,-43,0
2014,9,9,10,20.8,15,69,17,6893,863,51,-50,0
2014,9,9,11,21.3,15.7,70,17,6960,881,53,-49,0
2014,9,9,12,20.5,15.4,72,15,6951,896,50,-89,0
2014,9,9,13,20,15.1,73,16,6899,908,44,-60,0
2014,9,9,14,20.5,15.4,72,10,6890,931,51,9,0
2014,9,9,15,21.1,15.5,70,10,6965,962,55,-35,0
2014,9,9,16,21.2,15.6,70,12,6917,991,57,-66,0
2014,9,9,17,20.7,15.8,73,11,6764,954,55,-7,0
2014,9,9,18,19.9,15.4,75,13,6711,976,54,13,0
2014,9,9,19,19.4,15.3,77,9,6817,977,53,-34,0
2014,9,9,20,19.5,15.6,78,9,6540,871,52,-21,0
2014,9,9,21,19,16.3,84,6,6043,765,48,-6,0
2014,9,9,22,18.8,16.4,86,7,5493,700,43,107,0
2014,9,9,23,18.7,16.4,86,5,5047,619,40,-7,0
2014,9,10,0,18.4,16.6,89,9,4761,612,40,-2,0
2014,9,10,1,17.9,16.4,91,5,4613,592,40,16,0
2014,9,10,2,18.2,16.9,92,5,4554,581,41,21,0
2014,9,10,3,18.3,16.8,91,5,4557,587,42,-5,0
2014,9,10,4,18.3,17,92,5,4768,635,44,20,0
2014,9,10,5,18.5,17.2,92,5,5386,775,46,-71,0
2014,9,10,6,18.8,17.3,91,7,6007,820,48,-103,0
2014,9,10,7,19.3,17.3,88,9,6278,843,47,3,0
2014,9,10,8,19.9,17.7,87,9,6531,884,47,-43,0
2014,9,10,9,20.8,17.9,83,10,6773,908,46,-52,0
2014,9,10,10,21.6,18.3,81,11,6930,936,50,-106,0
2014,9,10,11,21.7,17.8,78,15,7027,959,52,-40,0
2014,9,10,12,22.7,18.5,77,17,7113,970,49,50,0
2014,9,10,13,22.1,18.2,78,18,7073,980,39,229,0
2014,9,10,14,22.1,18.4,79,16,7030,1047,51,-20,0
2014,9,10,15,21.8,18.3,80,20,7047,1083,54,-67,0
2014,9,10,16,21.8,19.2,85,15,7059,1112,54,29,0
2014,9,10,17,21.2,19.7,91,18,7060,1097,54,41,0
2014,9,10,18,21.5,19.5,88,23,7092,1135,53,-23,0
2014,9,10,19,21,19.5,91,26,7058,1110,54,-90,0
2014,9,10,20,20.9,19.8,93,19,6815,987,52,63,0
2014,9,10,21,22.2,20,87,32,6304,902,50,15,0
2014,9,10,22,21.6,20.1,91,35,5758,766,48,62,0
2014,9,10,23,22.1,20.6,91,23,5293,687,49,65,0
2014,9,11,0,22.2,21,93,19,5055,621,47,63,0
2014,9,11,1,22.2,21,93,24,4879,575,46,44,0
2014,9,11,2,22.5,21.3,93,13,4800,593,45,24,0
2014,9,11,3,22.8,21.3,91,17,4787,590,46,21,0
2014,9,11,4,22,20,88,26,5032,638,47,-99,0
2014,9,11,5,20,17.1,83,32,5520,799,49,-71,0
2014,9,11,6,16.9,13.3,79,39,5994,968,48,-15,0
2014,9,11,7,15.3,10.9,75,32,6141,1003,48,20,0
2014,9,11,8,13.8,9.1,73,44,6232,1020,51,28,0
2014,9,11,9,13.8,8.7,71,32,6294,1009,52,-39,0
2014,9,11,10,13.7,8.6,71,37,6363,986,51,182,0
2014,9,11,11,15.1,9.3,68,31,6356,954,53,93,0
2014,9,11,12,15.4,9.4,67,29,6365,900,53,31,0
2014,9,11,13,15.7,9.9,68,31,6317,877,53,230,0
2014,9,11,14,15.7,9.7,67,25,6316,876,53,127,0
2014,9,11,15,15.4,9.4,67,22,6279,884,57,28,0
2014,9,11,16,14.2,9.3,72,27,6260,902,47,58,0
2014,9,11,17,13.7,8.4,70,23,6175,864,54,53,0
2014,9,11,18,13.1,7.8,70,23,6239,900,56,40,0
2014,9,11,19,12.4,7.5,72,24,6279,839,57,-71,0
2014,9,11,20,12.5,7.4,71,20,6026,786,55,82,0
2014,9,11,21,12.4,7.3,71,20,5552,752,53,46,0
2014,9,11,22,11.7,7.1,73,18,5062,638,51,75,0
2014,9,11,23,11.4,6.2,70,16,4649,582,51,2,0
2014,9,12,0,11.4,6.4,71,5,4417,524,50,106,0
2014,9,12,1,11.3,6.3,71,6,4279,513,48,91,0
2014,9,12,2,11.3,6.1,70,10,4224,514,44,91,0
2014,9,12,3,11.1,7.1,76,12,4221,522,43,63,0
2014,9,12,4,9.4,8.3,93,15,4437,599,44,-31,0
2014,9,12,5,9,7.3,89,7,4949,726,51,-2,0
2014,9,12,6,9.3,6.6,83,9,5525,816,58,-47,0
2014,9,12,7,10.1,6.5,78,10,5802,847,58,-85,0
2014,9,12,8,11,5.6,69,14,5918,846,57,-7,0
2014,9,12,9,11.2,4.9,65,14,5979,850,55,-102,0
2014,9,12,10,11.5,5.2,65,13,6076,866,45,-26,0
2014,9,12,11,12,5.5,64,12,6116,854,44,130,0
2014,9,12,12,12.7,5,59,13,6109,826,56,-24,0
2014,9,12,13,13.3,4,53,3,6093,814,86,-117,0
2014,9,12,14,13.8,5,55,7,6019,807,83,-67,0
2014,9,12,15,14.1,5,54,10,6002,810,84,149,0
2014,9,12,16,13.4,6.6,63,11,5903,847,87,111,0
2014,9,12,17,13.2,6.6,64,10,5808,829,95,62,0
2014,9,12,18,12.5,6.8,68,11,5842,851,98,124,0
2014,9,12,19,11.7,6.7,71,7,5998,861,99,-49,0
2014,9,12,20,11.6,6.8,72,6,5794,825,102,-24,0
2014,9,12,21,11.6,6.4,70,3,5387,744,100,1,0
2014,9,12,22,11.2,6.6,73,5,4929,679,99,149,0
2014,9,12,23,10.8,6.8,76,7,4509,610,98,247,0
2014,9,13,0,10.7,7.6,81,7,4272,558,97,274,0
2014,9,13,1,10.7,7.6,81,8,4120,542,97,43,0
2014,9,13,2,11.4,7.5,77,13,3998,536,96,16,0
2014,9,13,3,10.8,7.7,81,13,3973,526,95,19,0
2014,9,13,4,10.6,7.1,79,13,4033,536,96,-29,0
2014,9,13,5,10.4,6.4,76,12,4214,546,99,-51,0
2014,9,13,6,10.2,6,75,11,4482,616,100,58,0
2014,9,13,7,9.9,7.5,85,15,4849,707,104,57,0
2014,9,13,8,9.3,7.6,89,15,5226,770,106,-1,0
2014,9,13,9,8.9,7.4,90,12,5432,851,103,28,0
2014,9,13,10,9.9,8,88,11,5510,901,103,29,0
2014,9,13,11,11.1,8.9,86,14,5494,909,96,8,0
2014,9,13,12,11.3,8.9,85,20,5416,900,98,-39,0
2014,9,13,13,12.2,8.7,79,21,5348,889,100,115,0
2014,9,13,14,11.6,8.5,81,21,5271,867,102,102,0
2014,9,13,15,13.7,8.2,69,19,5240,857,103,37,0
2014,9,13,16,13.6,7.4,66,22,5270,853,103,-1,0
2014,9,13,17,12.5,7,69,22,5262,841,102,-69,0
2014,9,13,18,11.9,6.9,71,22,5340,850,102,67,0
2014,9,13,19,11.4,6.8,73,17,5448,821,104,-227,0
2014,9,13,20,10.4,6.6,77,13,5278,778,103,91,0
2014,9,13,21,9.9,6.3,78,19,4975,691,102,31,0
2014,9,13,22,9,5.9,81,8,4627,643,100,-13,0
2014,9,13,23,8.7,5.6,81,9,4320,597,98,-49,0
2014,9,14,0,8.8,5.2,78,5,4100,563,98,-53,0
2014,9,14,1,7.6,5.1,84,1,3949,542,99,-19,0
2014,9,14,2,7.3,5.3,87,4,3872,543,100,-36,0
2014,9,14,3,7.4,5.4,87,5,3846,547,95,33,0
2014,9,14,4,6.8,5.1,89,2,3876,554,96,-20,0
2014,9,14,5,6.6,5.1,90,6,3977,567,98,-57,0
2014,9,14,6,6.4,4.9,90,4,4084,591,104,97,0
2014,9,14,7,7.5,5.5,87,1,4387,652,106,3,0
2014,9,14,8,9.8,6.4,79,2,4721,700,105,-33,0
2014,9,14,9,11.8,7.4,74,7,4950,743,107,48,0
2014,9,14,10,13.6,6.3,61,9,5098,742,105,65,0
2014,9,14,11,12.9,6.1,63,13,5171,753,105,54,0
2014,9,14,12,13.5,6.4,62,7,5154,731,102,-1,0
2014,9,14,13,14.2,5.9,57,13,5117,711,102,1,0
2014,9,14,14,14.3,4.9,53,12,5104,741,98,4,0
2014,9,14,15,14.4,5,53,14,5157,775,98,-4,0
2014,9,14,16,14.3,5.5,55,16,5247,827,103,-97,0
2014,9,14,17,13.9,5.8,58,16,5294,846,103,-102,0
2014,9,14,18,13.6,6.8,63,11,5468,903,104,-42,0
2014,9,14,19,13.6,7.6,67,10,5612,903,104,1,0
2014,9,14,20,13.6,7.9,68,7,5416,834,103,-18,0
2014,9,14,21,13.7,8.2,69,8,5069,747,101,9,0
2014,9,14,22,13.2,8.1,71,8,4666,655,97,20,0
2014,9,14,23,12.3,9,80,5,4349,585,97,17,0
2014,9,15,0,12.7,7.6,71,5,4148,554,87,-14,0
2014,9,15,1,12.6,7.5,71,7,4037,548,51,-20,0
2014,9,15,2,11.9,7.7,75,3,4006,542,51,-22,0
2014,9,15,3,11.8,7.4,74,8,4050,561,50,122,0
2014,9,15,4,11.6,7,73,3,4277,585,52,8,0
2014,9,15,5,10.6,7,78,4,4854,708,56,-70,0
2014,9,15,6,9.7,6.3,79,7,5432,795,55,-19,0
2014,9,15,7,11.1,6.5,73,7,5699,783,53,-44,0
2014,9,15,8,13.9,7,63,14,5898,773,52,65,0
2014,9,15,9,16.5,7.8,56,21,6116,782,44,-12,0
2014,9,15,10,16.9,7.6,54,22,6222,775,29,-42,0
2014,9,15,11,17.4,8.4,55,17,6256,846,31,-6,0
2014,9,15,12,17.8,8.2,53,25,6296,803,28,9,0
2014,9,15,13,17.4,8.6,56,17,6295,807,37,33,0
2014,9,15,14,17.4,9.1,58,16,6307,814,39,4,0
2014,9,15,15,16.5,9.7,64,19,6383,866,39,-129,0
2014,9,15,16,13.7,12.3,91,15,6413,897,39,-87,0
2014,9,15,17,13.8,11.9,88,18,6345,883,38,-28,0
2014,9,15,18,13.6,11.7,88,10,6410,917,38,-42,0
2014,9,15,19,13.3,11.7,90,7,6340,892,39,-37,0
2014,9,15,20,12.9,11.7,92,7,6048,811,37,104,0
2014,9,15,21,12.8,11.7,93,8,5565,743,36,40,0
2014,9,15,22,12.9,11.8,93,8,5041,654,35,111,0
2014,9,15,23,12.7,11.3,91,12,4658,572,37,141,0
2014,9,16,0,12.6,11,90,10,4439,539,38,200,0
2014,9,16,1,12.6,10,84,20,4291,525,34,122,0
2014,9,16,2,11.4,9.2,86,14,4229,523,31,110,0
2014,9,16,3,11,9.1,88,14,4258,541,28,151,0
2014,9,16,4,9.4,8.2,92,9,4470,594,30,151,0
2014,9,16,5,9.9,8.4,90,14,4995,773,36,-77,0
2014,9,16,6,9.8,7.8,87,14,5590,813,41,18,0
2014,9,16,7,10.8,8.1,83,13,5818,798,44,-19,0
2014,9,16,8,12.9,7,67,21,5995,858,43,-34,0
2014,9,16,9,14.7,6.3,57,20,6138,784,43,33,0
2014,9,16,10,15.7,5.1,49,25,6206,804,43,-32,0
2014,9,16,11,16.6,5,46,19,6220,802,70,48,0
2014,9,16,12,17.6,5.6,45,25,6267,827,60,-9,0
2014,9,16,13,18.2,5.9,44,19,6236,805,43,14,0
2014,9,16,14,18.2,5.9,44,24,6211,812,39,57,0
2014,9,16,15,17,5.4,46,20,6232,851,38,41,0
2014,9,16,16,17.3,5.4,45,19,6212,872,42,33,0
2014,9,16,17,17.5,6.5,48,21,6133,888,41,46,0
2014,9,16,18,16.1,4.9,47,22,6201,928,41,110,0
2014,9,16,19,14.9,5.2,52,17,6282,843,42,52,0
2014,9,16,20,13.1,5.8,61,12,5984,747,42,112,0
2014,9,16,21,12.1,6,66,10,5522,779,40,87,0
2014,9,16,22,10.7,5.9,72,9,5006,685,40,161,0
2014,9,16,23,9.8,6,77,8,4614,595,41,80,0
2014,9,17,0,9.6,6.5,81,8,4391,556,42,168,0
2014,9,17,1,10.2,6.8,79,5,4253,552,38,156,0
2014,9,17,2,8.9,6.5,85,5,4197,556,39,146,0
2014,9,17,3,8.6,6.1,84,8,4234,569,38,81,0
2014,9,17,4,8.1,5.9,86,12,4456,586,41,146,0
2014,9,17,5,7.8,5.8,87,12,5009,715,47,-65,0
2014,9,17,6,8.5,6.3,86,10,5554,851,47,-35,0
2014,9,17,7,10.3,7.7,84,7,5819,798,46,-36,0
2014,9,17,8,13.4,8.9,74,9,5995,889,44,55,0
2014,9,17,9,15.8,8.8,63,16,6122,899,43,6,0
2014,9,17,10,17.1,8.4,56,21,6269,806,44,95,0
2014,9,17,11,18.2,8,51,18,6307,878,54,47,0
2014,9,17,12,18.9,8.1,49,18,6331,909,57,7,0
2014,9,17,13,19.6,8.7,49,16,6316,852,60,62,0
2014,9,17,14,20.2,8,45,19,6354,875,60,54,0
2014,9,17,15,20.5,8.3,45,16,6373,890,61,-14,0
2014,9,17,16,19.6,7.2,44,21,6342,908,57,-139,0
2014,9,17,17,19.4,7.3,45,17,6255,922,58,-112,0
2014,9,17,18,18.6,6.9,46,21,6268,936,59,57,0
2014,9,17,19,16.3,8.6,60,11,6320,893,59,-43,0
2014,9,17,20,15.5,8.6,63,10,6025,868,56,15,0
2014,9,17,21,13.7,8.2,69,12,5574,811,54,1,0
2014,9,17,22,12.2,7.9,75,10,5022,716,53,-30,0
2014,9,17,23,12.4,7.9,74,8,4647,609,55,39,0
2014,9,18,0,12.4,7.5,72,8,4398,531,56,24,0
2014,9,18,1,11.4,7.5,77,10,4264,525,49,51,0
2014,9,18,2,10.8,7,77,4,4207,520,46,129,0
2014,9,18,3,10.8,7.5,80,14,4236,529,46,77,0
2014,9,18,4,10.5,7.2,80,14,4472,562,50,19,0
2014,9,18,5,12.1,9.3,83,19,5033,705,59,16,0
2014,9,18,6,12.2,9.8,85,23,5641,786,62,-73,0
2014,9,18,7,11.6,8.7,82,20,5825,800,62,22,0
2014,9,18,8,12.9,8.8,76,22,6033,815,60,47,0
2014,9,18,9,12.3,6.4,67,27,6162,823,61,47,0
2014,9,18,10,11.4,6.6,72,19,6169,808,61,-92,0
2014,9,18,11,11.5,7.5,76,19,6150,822,61,76,0
2014,9,18,12,11.2,6.6,73,17,6156,805,62,-61,0
2014,9,18,13,11.4,5.7,68,14,6120,786,58,14,0
2014,9,18,14,12.6,5.6,62,17,6136,807,59,38,0
2014,9,18,15,13.9,5.6,57,14,6168,825,60,77,0
2014,9,18,16,14.1,5,54,18,6140,874,62,-26,0
2014,9,18,17,13.3,4.5,55,16,6036,873,63,7,0
2014,9,18,18,12.5,4.5,58,18,6157,959,64,4,0
2014,9,18,19,10.7,3.8,62,21,6254,936,63,-26,0
2014,9,18,20,9.5,3.7,67,21,5987,875,62,76,0
2014,9,18,21,8.5,3.2,69,22,5537,752,62,168,0
2014,9,18,22,7.1,2.8,74,15,5029,669,61,206,0
2014,9,18,23,6.6,2.9,77,17,4638,615,53,235,0
2014,9,19,0,5.7,2.7,81,10,4421,571,50,114,0
2014,9,19,1,5.4,2.6,82,10,4304,569,51,30,0
2014,9,19,2,6.1,2,75,11,4240,555,49,76,0
2014,9,19,3,5.8,1.7,75,11,4268,578,47,88,0
2014,9,19,4,5.4,1.7,77,10,4490,627,45,12,0
2014,9,19,5,4.9,1.8,80,12,5023,758,52,-2,0
2014,9,19,6,4.9,1.9,81,11,5599,847,59,20,0
2014,9,19,7,6.4,2.5,76,16,5858,860,64,-70,0
2014,9,19,8,7.9,4,76,13,5991,835,66,-72,0
2014,9,19,9,9.6,5.2,74,9,6108,814,64,-39,0
2014,9,19,10,11.9,5.1,63,20,6148,825,64,-56,0
2014,9,19,11,12.8,5,59,14,6062,796,53,31,0
2014,9,19,12,13.1,5.1,58,22,6074,779,59,2,0
2014,9,19,13,12.8,5,59,23,6021,766,61,12,0
2014,9,19,14,13.4,5.9,60,20,5979,756,69,57,0
2014,9,19,15,13.6,6.5,62,15,5967,796,70,76,0
2014,9,19,16,13.3,6.2,62,18,5914,822,68,-74,0
2014,9,19,17,13.1,6.5,64,18,5855,861,66,-24,0
2014,9,19,18,11.8,6.8,71,14,6022,881,60,-68,0
2014,9,19,19,11.2,7.4,77,10,6067,861,56,42,0
2014,9,19,20,11,7.9,81,11,5840,812,57,-4,0
2014,9,19,21,11.7,9.1,84,7,5447,714,56,-17,0
2014,9,19,22,11.9,9.7,86,5,4966,651,50,18,0
2014,9,19,23,11.6,9.4,86,1,4586,586,45,45,0
2014,9,20,0,10.4,8,85,7,4348,572,40,95,0
2014,9,20,1,10.1,7.7,85,3,4225,550,42,154,0
2014,9,20,2,9.3,7.4,88,1,4095,533,39,62,0
2014,9,20,3,11.4,9.2,86,7,4028,532,34,89,0
2014,9,20,4,11.7,9.8,88,3,4100,539,34,86,0
2014,9,20,5,10.9,9,88,2,4305,581,37,57,0
2014,9,20,6,13,11.7,92,11,4526,624,41,-90,0
2014,9,20,7,15.6,14,90,13,4890,722,48,-45,0
2014,9,20,8,16.3,14.5,89,13,5228,784,57,-108,0
2014,9,20,9,18.9,15.4,80,24,5434,808,55,-34,0
