Year,Month,Day,Hour,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends,Price_Tor,Price_Ott,Price_Bruce,"
",
2016,1,4,13,6862,983,137,67,0,1.49,1.49,1.44,,
2016,1,4,14,6912,994,140,84,0,4.97,4.97,4.83,,
2016,1,4,15,6890,1010,142,92,0,2.99,2.99,2.91,,
2016,1,4,16,6928,1051,144,-3,0,6.64,6.64,6.45,,
2016,1,4,17,7112,1195,101,-130,0,29.62,29.62,28.76,,
2016,1,4,18,7590,1322,103,-119,0,53.69,53.69,52.12,,
2016,1,4,19,7632,1276,105,-117,0,29.37,29.37,28.52,,
2016,1,4,20,7501,1255,105,64,0,28.17,28.17,27.35,,
2016,1,4,21,7330,1249,102,25,0,27.63,27.63,26.82,,
2016,1,4,22,7033,1196,100,8,0,25.01,25.01,24.28,,
2016,1,4,23,6576,1142,92,12,0,17.35,17.35,16.84,,
2016,1,4,24,6063,983,87,-92,0,26.11,26.11,25.35,,
2016,1,5,1,5729,923,82,-128,0,75.39,75.39,73.19,,
2016,1,5,2,5538,923,84,-97,0,21.28,21.28,20.66,,
2016,1,5,3,5426,926,82,-158,0,28.63,28.63,27.8,,
2016,1,5,4,5378,933,80,-168,0,28.37,28.37,27.55,,
2016,1,5,5,5417,975,82,-85,0,15.42,15.42,14.97,,
2016,1,5,6,5642,1021,84,-67,0,15.5,15.5,15.04,,
2016,1,5,7,6181,1127,91,-198,0,30.46,30.46,29.57,,
2016,1,5,8,6812,1231,93,-149,0,212.95,212.95,211.52,,
2016,1,5,9,6907,1226,89,-96,0,580.27,580.27,572.91,,
2016,1,5,10,6920,1244,89,-125,0,25.24,25.24,24.51,,
2016,1,5,11,6949,1212,86,-124,0,28.38,28.38,27.56,,
2016,1,5,12,6944,1140,85,-1,0,26.94,26.94,26.16,,
2016,1,5,13,6861,1192,76,174,0,13.05,13.05,12.67,,
2016,1,5,14,6812,1142,75,143,0,1.97,1.97,1.91,,
2016,1,5,15,6755,1114,73,82,0,4.5,4.5,4.37,,
2016,1,5,16,6774,1182,74,-36,0,7.4,7.4,7.19,,
2016,1,5,17,6992,1293,86,-331,0,25.41,25.41,24.67,,
2016,1,5,18,7410,1387,89,-74,0,35.31,35.31,34.29,,
2016,1,5,19,7422,1375,88,-46,0,48.87,48.87,47.45,,
2016,1,5,20,7271,1347,89,20,0,24.62,24.62,23.9,,
2016,1,5,21,7083,1267,82,-4,0,13.66,13.66,13.26,,
2016,1,5,22,6812,1186,83,-19,0,10.51,10.51,10.21,,
2016,1,5,23,6375,1120,76,80,0,3.39,3.39,3.29,,
2016,1,5,24,5846,978,73,2,0,0,0,0,,
2016,1,6,1,5508,931,61,38,0,0,0,0,,
2016,1,6,2,5287,902,64,3,0,-2.44,-2.44,-2.37,,
2016,1,6,3,5137,861,61,-33,0,-5.84,-5.84,-5.67,,
2016,1,6,4,5083,864,63,-16,0,-0.25,-0.25,-0.24,,
2016,1,6,5,5123,895,67,-39,0,-4.69,-4.69,-4.55,,
2016,1,6,6,5328,976,75,-80,0,-1.92,-1.92,-1.86,,
2016,1,6,7,5860,1093,78,-204,0,3.37,3.37,3.27,,
2016,1,6,8,6533,1135,78,-179,0,10.53,10.53,10.22,,
2016,1,6,9,6625,1084,82,-218,0,11.86,11.86,11.51,,
2016,1,6,10,6633,1072,78,-84,0,6.2,6.2,6.02,,
2016,1,6,11,6629,1040,71,-118,0,6.15,6.15,5.97,,
2016,1,6,12,6627,1035,72,-49,0,5.93,5.93,5.76,,
2016,1,6,13,6584,1003,73,59,0,5.83,5.83,5.66,,
2016,1,6,14,6588,964,69,-39,0,4.37,4.37,4.24,,
2016,1,6,15,6507,970,71,-65,0,1.47,1.47,1.43,,
2016,1,6,16,6585,991,72,197,0,6.49,6.49,6.3,,
2016,1,6,17,6780,1108,81,-37,0,8.83,8.83,8.57,,
2016,1,6,18,7204,1205,85,65,0,42.91,42.91,41.66,,
2016,1,6,19,7207,1166,80,-69,0,13.64,13.64,13.24,,
2016,1,6,20,7083,1149,80,41,0,13.04,13.04,12.66,,
2016,1,6,21,6878,1121,73,75,0,8.05,8.05,7.81,,
2016,1,6,22,6588,1039,74,91,0,12.63,12.63,12.26,,
2016,1,6,23,6160,928,72,48,0,7.81,7.81,7.58,,
2016,1,6,24,5645,910,68,-15,0,8.64,8.64,8.39,,
2016,1,7,1,5323,786,68,-6,0,2.43,2.43,2.36,,
2016,1,7,2,5105,774,67,6,0,0,0,0,,
2016,1,7,3,4997,732,71,-28,0,2.92,2.92,2.84,,
2016,1,7,4,4959,763,68,-58,0,0,0,0,,
2016,1,7,5,4990,795,71,-37,0,3.52,3.52,3.42,,
2016,1,7,6,5221,854,74,-164,0,11.58,11.58,11.24,,
2016,1,7,7,5781,998,77,-82,0,8.99,8.99,8.72,,
2016,1,7,8,6433,1065,87,-107,0,15.41,15.41,14.96,,
2016,1,7,9,6524,1002,84,-121,0,22.19,22.19,21.54,,
2016,1,7,10,6552,981,80,8,0,13.16,13.16,12.78,,
2016,1,7,11,6603,979,78,50,0,14.61,14.61,14.18,,
2016,1,7,12,6559,921,76,-95,0,19.39,19.39,18.82,,
2016,1,7,13,6492,912,75,-56,0,20.5,20.5,19.9,,
2016,1,7,14,6483,919,77,43,0,13.14,13.14,12.75,,
2016,1,7,15,6522,948,72,34,0,9.02,9.02,8.76,,
2016,1,7,16,6560,960,79,31,0,9.5,9.5,9.22,,
2016,1,7,17,6671,1038,82,-129,0,9.56,9.56,9.28,,
2016,1,7,18,7083,1130,83,24,0,11.83,11.83,11.48,,
2016,1,7,19,7097,1100,83,-2,0,15.7,15.7,15.24,,
2016,1,7,20,6985,1102,81,84,0,14.64,14.64,14.21,,
2016,1,7,21,6811,1090,79,126,0,14.47,14.47,14.05,,
2016,1,7,22,6525,1017,77,72,0,13.69,13.69,13.29,,
2016,1,7,23,6096,905,70,137,0,9.85,9.85,9.56,,
2016,1,7,24,5655,883,67,171,0,10.52,10.52,10.21,,
2016,1,8,1,5303,815,64,83,0,8.55,8.55,8.3,,
2016,1,8,2,5053,771,64,146,0,6.04,6.04,5.86,,
2016,1,8,3,4898,756,63,40,0,7.41,7.41,7.19,,
2016,1,8,4,4884,757,63,-9,0,13.58,13.58,13.18,,
2016,1,8,5,4931,778,62,-8,0,13.61,13.61,13.21,,
2016,1,8,6,5118,877,66,10,0,4.46,4.46,4.33,,
2016,1,8,7,5692,1025,71,-27,0,8.5,8.5,8.25,,
2016,1,8,8,6354,1044,71,16,0,11.15,11.15,10.83,,
2016,1,8,9,6488,1006,72,-49,0,12.08,12.08,11.73,,
2016,1,8,10,6573,946,58,8,0,13.99,13.99,13.57,,
2016,1,8,11,6639,908,76,-5,0,18.51,18.51,17.97,,
2016,1,8,12,6633,894,69,-119,0,14.79,14.79,14.36,,
2016,1,8,13,6568,905,65,-66,0,14.64,14.64,14.21,,
2016,1,8,14,6554,938,65,-86,0,14.79,14.79,14.36,,
2016,1,8,15,6530,943,68,-85,0,13.87,13.87,13.46,,
2016,1,8,16,6539,971,73,-37,0,13.54,13.54,13.14,,
2016,1,8,17,6645,1046,75,-65,0,13.24,13.24,12.86,,
2016,1,8,18,6963,1133,75,-22,0,11.06,11.06,10.73,,
2016,1,8,19,6873,1112,72,-59,0,10.41,10.41,10.1,,
2016,1,8,20,6716,1068,73,-86,0,14.61,14.61,14.18,,
2016,1,8,21,6565,1039,76,23,0,14.7,14.7,14.27,,
2016,1,8,22,6359,967,73,-27,0,15.52,15.52,15.07,,
2016,1,8,23,5950,911,74,-6,0,7.4,7.4,7.18,,
2016,1,8,24,5484,903,65,77,0,2.05,2.05,1.99,,
2016,1,9,1,5124,839,64,-147,0,-1.1,-1.1,-1.07,,
2016,1,9,2,4903,784,60,-25,0,-0.61,-0.61,-0.59,,
2016,1,9,3,4724,769,61,-19,0,0,0,0,,
2016,1,9,4,4615,760,63,-71,0,0,0,0,,
2016,1,9,5,4538,751,60,-76,0,0,0,0,,
2016,1,9,6,4595,768,65,-86,0,0,0,0,,
2016,1,9,7,4788,831,64,54,0,0,0,0,,
2016,1,9,8,5059,866,66,97,0,0,0,0,,
2016,1,9,9,5330,904,69,-77,0,5.95,5.95,5.78,,
2016,1,9,10,5565,945,71,-81,0,11.06,11.06,10.73,,
2016,1,9,11,5767,989,69,-41,0,12.16,12.16,11.8,,
2016,1,9,12,5886,1003,15,-47,0,11.75,11.75,11.41,,
2016,1,9,13,5913,1023,65,-65,0,8.31,8.31,8.06,,
2016,1,9,14,5887,1010,69,-1,0,7.41,7.41,7.19,,
2016,1,9,15,5806,1003,66,-94,0,9.02,9.02,8.76,,
2016,1,9,16,5777,1028,68,-139,0,6.12,6.12,5.94,,
2016,1,9,17,5871,1090,70,-156,0,11.08,11.08,10.75,,
2016,1,9,18,6184,1114,74,-71,0,20.85,20.85,20.24,,
2016,1,9,19,6169,1092,75,-200,0,20.81,20.81,20.2,,
2016,1,9,20,6006,1061,72,-37,0,8.95,8.95,8.69,,
2016,1,9,21,5815,1006,71,97,0,2.45,2.45,2.38,,
2016,1,9,22,5600,964,69,192,0,1.48,1.48,1.43,,
2016,1,9,23,5329,901,61,103,0,0,0,0,,
2016,1,9,24,5007,853,59,61,0,0.48,0.48,0.47,,
2016,1,10,1,4703,782,52,31,0,-0.67,-0.67,-0.65,,
2016,1,10,2,4474,721,50,18,0,0,0,0,,
2016,1,10,3,4327,688,57,31,0,0,0,0,,
2016,1,10,4,4247,682,54,-13,0,0,0,0,,
2016,1,10,5,4245,676,54,13,0,0,0,0,,
2016,1,10,6,4296,687,57,-65,0,4.02,4.02,3.9,,
2016,1,10,7,4440,736,62,-213,0,7.93,7.93,7.69,,
2016,1,10,8,4655,787,71,-236,0,10.02,10.02,9.73,,
2016,1,10,9,4934,818,68,71,0,1.6,1.6,1.56,,
2016,1,10,10,5229,868,61,10,0,0,0,0,,
2016,1,10,11,5511,957,60,-77,0,0,0,0,,
2016,1,10,12,5700,979,59,-77,0,0,0,0,,
2016,1,10,13,5769,981,66,-41,0,1.94,1.94,1.89,,
2016,1,10,14,5758,990,62,28,0,0,0,0,,
2016,1,10,15,5734,982,67,-12,0,0,0,0,,
2016,1,10,16,5864,980,77,32,0,0,0,0,,
2016,1,10,17,6205,1071,83,-47,0,2.99,2.99,2.9,,
2016,1,10,18,6612,1164,82,-100,0,8.43,8.43,8.18,,
2016,1,10,19,6650,1153,77,-125,0,0,0,0,,
2016,1,10,20,6520,1095,79,76,0,3.93,3.93,3.82,,
2016,1,10,21,6355,1020,74,58,0,6.73,6.73,6.53,,
2016,1,10,22,6131,955,71,159,0,2.04,2.04,1.98,,
2016,1,10,23,5856,895,69,127,0,0.97,0.97,0.94,,
2016,1,10,24,5489,835,66,89,0,0.49,0.49,0.47,,
2016,1,11,1,5197,771,66,90,0,0,0,0,,
2016,1,11,2,5026,756,70,131,0,-9.54,-9.54,-9.26,,
2016,1,11,3,4958,727,62,125,0,-0.02,-0.02,-0.02,,
2016,1,11,4,4964,761,63,116,0,0,0,0,,
2016,1,11,5,5019,783,75,-57,0,0,0,0,,
2016,1,11,6,5293,862,72,-121,0,0,0,0,,
2016,1,11,7,5875,1028,78,-58,0,5.41,5.41,5.25,,
2016,1,11,8,6552,1098,82,-90,0,9.5,9.5,9.22,,
2016,1,11,9,6662,1061,82,60,0,2.46,2.46,2.39,,
2016,1,11,10,6767,1009,84,135,0,0.97,0.97,0.95,,
2016,1,11,11,6833,976,77,53,0,1.01,1.01,0.98,,
2016,1,11,12,6871,983,60,-112,0,0,0,0,,
2016,1,11,13,6892,966,78,72,0,0,0,0,,
2016,1,11,14,6881,979,83,-2,0,2.94,2.94,2.86,,
2016,1,11,15,6869,974,81,60,0,4.39,4.39,4.26,,
2016,1,11,16,6860,1029,78,60,0,6.25,6.25,6.06,,
2016,1,11,17,7044,1125,82,-109,0,6.42,6.42,6.23,,
2016,1,11,18,7481,1257,91,16,0,10.98,10.98,10.66,,
2016,1,11,19,7521,1247,92,-38,0,13.85,13.85,13.45,,
2016,1,11,20,7416,1241,91,-37,0,14.09,14.09,13.68,,
2016,1,11,21,7234,1195,89,-38,0,21.64,21.64,21.01,,
2016,1,11,22,6930,1122,85,-40,0,21.44,21.44,20.81,,
2016,1,11,23,6470,1050,77,-63,0,13.34,13.34,12.95,,
2016,1,11,24,5972,993,76,93,0,8.31,8.31,8.07,,
2016,1,12,1,5608,907,73,173,0,17.83,17.83,17.31,,
2016,1,12,2,5368,864,76,61,0,9.72,9.72,9.43,,
2016,1,12,3,5289,844,78,6,0,11.06,11.06,10.73,,
2016,1,12,4,5254,847,73,37,0,8.18,8.18,7.94,,
2016,1,12,5,5276,867,78,68,0,1.94,1.94,1.88,,
2016,1,12,6,5515,933,79,13,0,2.55,2.55,2.47,,
2016,1,12,7,6049,1062,83,11,0,5.51,5.51,5.35,,
2016,1,12,8,6690,1116,90,-53,0,12.79,12.79,12.42,,
2016,1,12,9,6804,1087,89,-52,0,14.68,14.68,14.25,,
2016,1,12,10,6846,1073,74,-1,0,14.97,14.97,14.53,,
2016,1,12,11,6897,1091,73,70,0,14.72,14.72,14.29,,
2016,1,12,12,7002,1093,47,0,0,14.75,14.75,14.32,,
2016,1,12,13,6976,1098,70,73,0,3.61,3.61,3.5,,
2016,1,12,14,6992,1065,74,108,0,2.23,2.23,2.16,,
2016,1,12,15,7004,1057,70,81,0,0.09,0.09,0.08,,
2016,1,12,16,6995,1089,73,125,0,0.02,0.02,0.02,,
2016,1,12,17,7125,1146,76,33,0,1.58,1.58,1.54,,
2016,1,12,18,7537,1223,78,33,0,9.41,9.41,9.14,,
2016,1,12,19,7555,1172,82,70,0,12.59,12.59,12.22,,
2016,1,12,20,7390,1162,86,50,0,12.6,12.6,12.23,,
2016,1,12,21,7231,1136,81,115,0,7.14,7.14,6.93,,
2016,1,12,22,6944,1056,78,114,0,5.51,5.51,5.35,,
2016,1,12,23,6500,949,73,82,0,1.95,1.95,1.89,,
2016,1,12,24,6014,906,71,44,0,1,1,0.97,,
2016,1,13,1,5597,835,68,80,0,0,0,0,,
2016,1,13,2,5409,802,68,106,0,0,0,0,,
2016,1,13,3,5305,771,72,23,0,0.97,0.97,0.94,,
2016,1,13,4,5270,779,72,13,0,3.46,3.46,3.36,,
2016,1,13,5,5299,795,80,37,0,2.99,2.99,2.9,,
2016,1,13,6,5542,883,79,-68,0,3.05,3.05,2.96,,
2016,1,13,7,6108,1106,86,-107,0,10.38,10.38,10.07,,
2016,1,13,8,6763,1121,86,61,0,11.58,11.58,11.24,,
2016,1,13,9,6917,1094,84,41,0,12.47,12.47,12.1,,
2016,1,13,10,7001,1032,73,31,0,14.7,14.7,14.27,,
2016,1,13,11,7038,1014,83,62,0,9.69,9.69,9.41,,
2016,1,13,12,6991,1015,79,-40,0,9.69,9.69,9.41,,
2016,1,13,13,7005,994,82,66,0,9.61,9.61,9.33,,
2016,1,13,14,7059,990,84,67,0,10.36,10.36,10.05,,
2016,1,13,15,7036,1004,77,176,0,5.99,5.99,5.82,,
2016,1,13,16,7093,1048,85,192,0,5.49,5.49,5.33,,
2016,1,13,17,7238,1141,81,82,0,5.72,5.72,5.55,,
2016,1,13,18,7596,1280,83,59,0,15.05,15.05,14.61,,
2016,1,13,19,7609,1270,82,77,0,15.83,15.83,15.37,,
2016,1,13,20,7467,1259,83,112,0,11.85,11.85,11.5,,
2016,1,13,21,7287,1206,82,127,0,10.37,10.37,10.07,,
2016,1,13,22,6983,1153,80,80,0,21.56,21.56,20.93,,
2016,1,13,23,6544,1073,71,-11,0,10.44,10.44,10.13,,
2016,1,13,24,6050,1024,68,20,0,11.96,11.96,11.61,,
2016,1,14,1,5671,916,69,-6,0,11.77,11.77,11.42,,
2016,1,14,2,5458,897,73,-87,0,8.82,8.82,8.56,,
2016,1,14,3,5315,890,73,-94,0,10.78,10.78,10.46,,
2016,1,14,4,5253,895,72,-205,0,14.64,14.64,14.21,,
2016,1,14,5,5285,911,74,-209,0,14.65,14.65,14.22,,
2016,1,14,6,5523,977,80,-178,0,14.08,14.08,13.67,,
2016,1,14,7,6080,1131,81,-70,0,21.6,21.6,20.97,,
2016,1,14,8,6733,1139,84,-91,0,40.35,40.35,39.18,,
2016,1,14,9,6822,1138,83,-202,0,40.39,40.39,39.22,,
2016,1,14,10,6868,1119,131,-175,0,22.38,22.38,21.73,,
2016,1,14,11,6919,1108,131,-136,0,24.77,24.77,24.06,,
2016,1,14,12,6913,1087,121,-106,0,38.42,38.42,37.31,,
2016,1,14,13,6829,1035,133,-63,0,14.91,14.91,14.48,,
2016,1,14,14,6791,1025,135,-45,0,15.21,15.21,14.76,,
2016,1,14,15,6763,1026,134,-45,0,14.92,14.92,14.49,,
2016,1,14,16,6805,1044,135,-65,0,20.39,20.39,19.79,,
2016,1,14,17,6955,1138,139,-97,0,22.32,22.32,21.67,,
2016,1,14,18,7321,1230,91,-108,0,31.39,31.39,30.48,,
2016,1,14,19,7342,1206,87,23,0,22.96,22.96,22.29,,
2016,1,14,20,7217,1184,88,63,0,15.51,15.51,15.06,,
2016,1,14,21,7068,1164,86,54,0,17.48,17.48,16.97,,
2016,1,14,22,6786,1096,82,-1,0,17.63,17.63,17.17,,
2016,1,14,23,6317,996,73,-3,0,14.11,14.11,13.75,,
2016,1,14,24,5795,969,70,147,0,19.54,19.54,18.97,,
2016,1,15,1,5431,879,69,-23,0,14.63,14.63,14.2,,
2016,1,15,2,5209,857,70,6,0,6.63,6.63,6.44,,
2016,1,15,3,5065,853,71,97,0,0.49,0.49,0.47,,
2016,1,15,4,5003,856,72,-5,0,0.51,0.51,0.49,,
2016,1,15,5,5021,863,75,-33,0,0,0,0,,
2016,1,15,6,5255,914,72,-80,0,7.14,7.14,6.93,,
2016,1,15,7,5799,1114,76,-4,0,18.7,18.7,18.16,,
2016,1,15,8,6451,1122,77,-32,0,15.85,15.85,15.39,,
2016,1,15,9,6657,1123,81,-84,0,14.32,14.32,13.89,,
2016,1,15,10,6700,1085,78,-3,0,35.38,35.38,34.35,,
2016,1,15,11,6783,1074,76,-6,0,16.24,16.24,15.76,,
2016,1,15,12,6860,1098,77,-31,0,11.8,11.8,11.45,,
2016,1,15,13,6792,1096,78,-47,0,6.71,6.71,6.52,,
2016,1,15,14,6732,1097,76,15,0,14.63,14.63,14.2,,
2016,1,15,15,6694,1069,76,-54,0,14.74,14.74,14.31,,
2016,1,15,16,6703,1080,71,-33,0,14.64,14.64,14.21,,
2016,1,15,17,6850,1143,116,25,0,5.98,5.98,5.81,,
2016,1,15,18,7007,1240,132,-24,0,6.14,6.14,5.96,,
2016,1,15,19,6980,1194,129,-28,0,10.36,10.36,10.06,,
2016,1,15,20,6842,1152,135,16,0,8.93,8.93,8.67,,
2016,1,15,21,6668,1112,138,14,0,6.09,6.09,5.91,,
2016,1,15,22,6394,1086,136,-7,0,5.59,5.59,5.42,,
2016,1,15,23,5991,986,127,68,0,5.11,5.11,4.96,,
2016,1,15,24,5539,949,123,-4,0,6.12,6.12,5.94,,
2016,1,16,1,5158,945,118,-123,0,11.68,11.68,11.33,,
2016,1,16,2,4912,1015,116,-116,0,6.49,6.49,6.3,,
2016,1,16,3,4763,990,105,46,0,0,0,0,,
2016,1,16,4,4674,996,106,22,0,0,0,0,,
2016,1,16,5,4604,978,110,-1,0,0,0,0,,
2016,1,16,6,4668,994,111,49,0,0,0,0,,
2016,1,16,7,4854,954,115,50,0,0,0,0,,
2016,1,16,8,5150,956,115,48,0,2.97,2.97,2.88,,
2016,1,16,9,5462,1020,123,89,0,4.63,4.63,4.49,,
2016,1,16,10,5798,1076,126,8,0,29.6,29.6,28.73,,
2016,1,16,11,5972,1079,124,-67,0,24.7,24.7,23.98,,
2016,1,16,12,5995,1112,127,-170,0,13.56,13.56,13.16,,
2016,1,16,13,5922,1112,125,-72,0,8.56,8.56,8.31,,
2016,1,16,14,5859,1088,126,74,0,4.42,4.42,4.29,,
2016,1,16,15,5848,1054,124,153,0,0.97,0.97,0.94,,
2016,1,16,16,5936,1064,124,185,0,2.45,2.45,2.38,,
2016,1,16,17,6132,1107,128,-148,0,7.33,7.33,7.12,,
2016,1,16,18,6486,1167,132,-53,0,10.6,10.6,10.29,,
2016,1,16,19,6498,1161,134,-54,0,13.63,13.63,13.23,,
2016,1,16,20,6328,1112,136,-102,0,13.76,13.76,13.36,,
2016,1,16,21,6154,1077,133,-75,0,13.79,13.79,13.39,,
2016,1,16,22,5950,1031,135,-93,0,15.03,15.03,14.59,,
2016,1,16,23,5673,959,126,-59,0,10.57,10.57,10.26,,
2016,1,16,24,5366,905,122,-3,0,9.2,9.2,8.93,,
2016,1,17,1,5062,871,115,2,0,3.46,3.46,3.36,,
2016,1,17,2,4838,842,110,10,0,0,0,0,,
2016,1,17,3,4682,817,115,-88,0,0,0,0,,
2016,1,17,4,4593,825,113,-47,0,0,0,0,,
2016,1,17,5,4570,848,115,-61,0,0,0,0,,
2016,1,17,6,4608,872,110,-18,0,0,0,0,,
2016,1,17,7,4734,895,117,-67,0,2.94,2.94,2.85,,
2016,1,17,8,4963,941,122,-61,0,5.02,5.02,4.87,,
2016,1,17,9,5199,1003,127,-87,0,3.54,3.54,3.44,,
2016,1,17,10,5462,1039,132,-66,0,6.75,6.75,6.56,,
2016,1,17,11,5673,1074,134,-123,0,13.56,13.56,13.16,,
2016,1,17,12,5823,1063,137,-70,0,6.82,6.82,6.62,,
2016,1,17,13,5924,1048,133,-100,0,8.66,8.66,8.4,,
2016,1,17,14,5929,1054,136,23,0,7.91,7.91,7.68,,
2016,1,17,15,5932,1079,139,22,0,6.54,6.54,6.35,,
2016,1,17,16,6012,1112,136,45,0,5.72,5.72,5.56,,
2016,1,17,17,6244,1178,138,-188,0,4.96,4.96,4.82,,
2016,1,17,18,6682,1284,140,33,0,6.63,6.63,6.43,,
2016,1,17,19,6768,1261,138,-67,0,7.75,7.75,7.52,,
2016,1,17,20,6656,1218,134,92,0,6.72,6.72,6.52,,
2016,1,17,21,6534,1174,127,58,0,5.55,5.55,5.39,,
2016,1,17,22,6321,1104,128,-43,0,10.41,10.41,10.1,,
2016,1,17,23,5986,1008,125,90,0,3.56,3.56,3.45,,
2016,1,17,24,5618,903,122,90,0,3.9,3.9,3.78,,
2016,1,18,1,5370,854,125,52,0,0,0,0,,
2016,1,18,2,5186,820,115,103,0,0,0,0,,
2016,1,18,3,5082,796,118,-13,0,0,0,0,,
2016,1,18,4,5088,788,119,-4,0,0,0,0,,
2016,1,18,5,5125,805,121,-23,0,0,0,0,,
2016,1,18,6,5412,874,124,-23,0,5.52,5.52,5.36,,
2016,1,18,7,5991,1016,132,-105,0,7.2,7.2,6.99,,
2016,1,18,8,6701,1105,128,-46,0,12.42,12.42,12.06,,
2016,1,18,9,6890,1087,129,123,0,11.14,11.14,10.81,,
2016,1,18,10,7001,1081,123,166,0,6.18,6.18,6,,
2016,1,18,11,7074,1064,134,174,0,7.66,7.66,7.43,,
2016,1,18,12,7096,1061,135,125,0,8.47,8.47,8.22,,
2016,1,18,13,7055,1048,144,26,0,10.48,10.48,10.17,,
2016,1,18,14,6962,1039,126,85,0,7.42,7.42,7.2,,
2016,1,18,15,6950,1034,142,132,0,4.9,4.9,4.76,,
2016,1,18,16,6919,1070,150,-34,0,5.41,5.41,5.25,,
2016,1,18,17,7097,1139,115,-68,0,2.05,2.05,1.99,,
2016,1,18,18,7497,1308,112,9,0,9.87,9.87,9.58,,
2016,1,18,19,7572,1285,110,-92,0,11.76,11.76,11.41,,
2016,1,18,20,7470,1276,109,-13,0,13.6,13.6,13.2,,
2016,1,18,21,7297,1220,105,-29,0,13.58,13.58,13.17,,
2016,1,18,22,7000,1179,102,-130,0,32.45,32.45,31.5,,
2016,1,18,23,6549,1087,98,-88,0,9.82,9.82,9.54,,
2016,1,18,24,6035,1145,94,46,0,4.16,4.16,4.04,,
2016,1,19,1,5674,1100,96,-11,0,6.02,6.02,5.85,,
2016,1,19,2,5483,1119,93,-66,0,13.56,13.56,13.16,,
2016,1,19,3,5370,1093,91,-109,0,8.58,8.58,8.33,,
2016,1,19,4,5337,1109,87,-106,0,6.03,6.03,5.86,,
2016,1,19,5,5400,1129,89,-45,0,1.52,1.52,1.48,,
2016,1,19,6,5644,1120,89,-121,0,8.65,8.65,8.39,,
2016,1,19,7,6227,1126,87,-169,0,11.68,11.68,11.34,,
2016,1,19,8,6878,1178,92,-30,0,17.33,17.33,16.82,,
2016,1,19,9,6980,1170,91,96,0,10.52,10.52,10.21,,
2016,1,19,10,7047,1162,91,96,0,13.91,13.91,13.5,,
2016,1,19,11,7019,1155,88,88,0,7.6,7.6,7.38,,
2016,1,19,12,7050,1149,82,5,0,6.13,6.13,5.95,,
2016,1,19,13,7019,1150,81,-100,0,11.8,11.8,11.45,,
2016,1,19,14,7045,1135,89,54,0,9,9,8.74,,
2016,1,19,15,7063,1127,91,139,0,3.25,3.25,3.15,,
2016,1,19,16,7090,1139,89,166,0,0.51,0.51,0.5,,
2016,1,19,17,7208,1203,92,42,0,11.21,11.21,10.88,,
2016,1,19,18,7503,1287,92,-72,0,21.67,21.67,21.03,,
2016,1,19,19,7529,1300,92,-44,0,14.77,14.77,14.34,,
2016,1,19,20,7391,1247,97,-22,0,17.48,17.48,16.97,,
2016,1,19,21,7198,1207,97,-66,0,23.93,23.93,23.23,,
2016,1,19,22,6905,1143,92,-37,0,15.55,15.55,15.1,,
2016,1,19,23,6411,1037,91,-137,0,14.63,14.63,14.2,,
2016,1,19,24,5882,1066,83,-16,0,16.94,16.94,16.44,,
2016,1,20,1,5526,1112,81,-115,0,61.25,61.25,59.46,,
2016,1,20,2,5305,1076,85,-152,0,6.01,6.01,5.83,,
2016,1,20,3,5191,1052,86,-159,0,46.3,46.3,44.95,,
2016,1,20,4,5143,1037,90,-69,0,3.65,3.65,3.54,,
2016,1,20,5,5149,1054,136,-146,0,3.87,3.87,3.75,,
2016,1,20,6,5396,1141,145,-121,0,-120.34,-120.34,-116.83,,
2016,1,20,7,5992,1151,149,-87,0,14.25,14.25,13.84,,
2016,1,20,8,6683,1142,150,-85,0,26.8,26.8,26.02,,
2016,1,20,9,6852,1113,153,-94,0,27.71,27.71,26.91,,
2016,1,20,10,6925,1055,149,51,0,14.8,14.8,14.37,,
2016,1,20,11,7001,1030,147,15,0,23.57,23.57,22.88,,
2016,1,20,12,7037,999,141,60,0,15.69,15.69,15.24,,
2016,1,20,13,6981,980,124,-22,0,16.22,16.22,15.75,,
2016,1,20,14,6982,958,92,-42,0,15.3,15.3,14.86,,
2016,1,20,15,6918,993,97,6,0,15.25,15.25,14.81,,
2016,1,20,16,6913,1025,73,-22,0,17.41,17.41,16.9,,
2016,1,20,17,7028,1125,79,-309,0,14.83,14.83,14.39,,
2016,1,20,18,7339,1234,102,30,0,28.99,28.99,28.15,,
2016,1,20,19,7379,1216,102,-93,0,35.9,35.9,34.86,,
2016,1,20,20,7276,1222,101,56,0,26.56,26.56,25.79,,
2016,1,20,21,7124,1181,100,37,0,24.73,24.73,24,,
2016,1,20,22,6827,1109,96,-41,0,19.18,19.18,18.62,,
2016,1,20,23,6371,1023,93,39,0,11.15,11.15,10.82,,
2016,1,20,24,5879,987,88,101,0,12.49,12.49,12.13,,
2016,1,21,1,5526,1073,85,14,0,14.63,14.63,14.2,,
2016,1,21,2,5318,1045,88,117,0,10.14,10.14,9.85,,
2016,1,21,3,5187,1033,89,69,0,7.4,7.4,7.18,,
2016,1,21,4,5126,1040,89,-55,0,4.2,4.2,4.08,,
2016,1,21,5,5166,1064,90,1,0,1.21,1.21,1.17,,
2016,1,21,6,5425,1103,93,-34,0,5.64,5.64,5.47,,
2016,1,21,7,5991,1176,95,-89,0,8.88,8.88,8.62,,
